,title,movie_id,score,genre
7478,수상한 이웃,4551928.0,5.97,코미디
7480,러빙 빈센트: 임파서블 드림,3891055.0,8.0,다큐멘터리
7483,컨저링 : 마녀의 인형,3578394.0,2.21,공포/스릴러
7484,삼총사,3398183.0,7.95,액션
7485,파리 투 마르세유: 2주간의 여행,2991738.0,8.91,드라마
7487,테이커스,2026785.0,7.14,액션
7489,라 트라비아타,1904118.0,9.09,후고 데 아나
7490,나의 판타스틱 데뷔작,1819132.0,8.6,코미디
7491,비트레이얼 : 분노의 폭발,1756360.0,9.2,액션
7492,당신 없는 일주일,1722701.0,6.61,코미디
7493,아바타 정글의 비밀,1456300.0,4.66,액션
7496,보라,407976.0,7.2,다큐멘터리
7497,트랜짓,5325366.0,8.11,드라마
7498,디지몬 어드벤처 2기: 우리들의 워 게임!,5160909.0,9.81,액션
7499,아홉살 인생,5018893.0,9.08,드라마
7501,폐교,4445278.0,3.15,공포/스릴러
7504,베로니카,3370995.0,5.83,공포/스릴러
7505,교향시편 유레카 세븐 : 하이에볼루션 1,3308717.0,9.14,애니메이션
7506,라라,3272804.0,6.78,드라마
7509,녹원의 천사,2910868.0,7.56,드라마
7510,쿵후 선생,2822645.0,7.4,드라마
7512,웨일 라이더,2668086.0,7.98,드라마
7513,컴플리트 언노운,2622914.0,6.53,드라마
7514,101마리의 달마시안 개 2 - 패치의 런던 대모험,2382070.0,8.37,애니메이션
7515,크람푸스,2279054.0,6.07,코미디
7516,댐드 유나이티드,2156842.0,8.15,코미디
7517,귀여운 빌리,2147874.0,8.67,코미디
7519,라보엠,1859439.0,8.7,로버트 돈헴
7523,인어할머니와 선장,526430.0,9.88,다큐멘터리
7524,나의 스캔들,407257.0,7.98,드라마
7527,메가로돈: 거대 상어의 습격,4253146.0,1.71,액션
7528,오늘도 평화로운,4116211.0,6.76,액션
7529,촉산 복마전,3673930.0,4.92,액션
7531,사무라이 2 : 이치조지사의 결투,3159765.0,7.67,액션
7532,명탐정 코난: 검은 조직과의 대결,3019463.0,7.5,드라마
7534,닉 오브 타임,2712041.0,8.21,액션
7535,2차 세계대전 타임트랙,2363392.0,5.04,액션
7536,그루지 2,2258629.0,5.29,드라마
7537,그녀만을 위하여,1945733.0,8.43,드라마
7538,작전명:베른하르트,1854821.0,5.38,액션
7540,상하이 눈,1505636.0,8.55,액션
7541,상하이 나이츠,1489753.0,8.39,액션
7543,프란치스코 교황: 맨 오브 히스 워드,4967493.0,8.56,다큐멘터리
7544,미워도 다시 한번 1부,4463497.0,7.63,드라마
7545,귀엽거나 미치거나,3063017.0,9.1,코미디
7546,페노메논,2813021.0,8.33,드라마
7547,리빙 하바나,2350235.0,8.89,드라마
7548,마이티 덕,2144678.0,7.78,액션
7549,흑권,2109982.0,7.52,액션
7550,리버 와일드,1813171.0,8.17,액션
7551,황구,1641774.0,6.07,코미디
7552,스타 탄생,662368.0,7.92,드라마
7553,고스트: 보이지 않는 사랑,407685.0,6.4,드라마
7557,폭풍우 치는 밤에: 비밀 친구,5181542.0,7.94,드라마
7558,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,4688590.0,8.68,SF/판타지
7560,로스트 인 베를린,4345145.0,6.83,액션
7561,홀즈,3998869.0,8.73,액션
7563,"러블리, 스틸",3482997.0,8.28,드라마
7566,레저베이션 로드,2573598.0,7.77,드라마
7568,가필드 2,1915356.0,7.28,코미디
7569,스피드 레이서,1841865.0,7.53,액션
7570,색 도둑,1606891.0,8.8,애니메이션
7571,그댄 나의 뱀파이어,1549420.0,6.86,코미디
7574,숨,408119.0,7.17,드라마
7576,패스트 퓨리어스 & 언리미티드,407261.0,5.29,액션
7577,"명성, 그 6일의 기록",407368.0,6.4,다큐멘터리
7580,항마전: 황금룡의 부활,3593779.0,6.4,코미디
7581,1724 기방난동사건,2384031.0,5.43,액션
7582,도둑의 고속도로,2211602.0,9.33,액션
7583,경의선,1970302.0,7.26,드라마
7584,리썰 웨폰 4,412904.0,7.75,액션
7585,카핑 베토벤,5102393.0,8.12,드라마
7586,행복,4761330.0,6.71,드라마
7587,샘,3849560.0,8.83,코미디
7589,아파치요새,3254479.0,9.83,액션
7590,우디 앨런: 우리가 몰랐던 이야기,3156030.0,7.3,다큐멘터리
7592,"한양빌라, 401호",2732898.0,9.0,드라마
7593,스톱,2595191.0,2.54,드라마
7594,천공의 벌,2528318.0,6.9,공포/스릴러
7597,서핑 업,2026945.0,7.32,액션
7598,쿠바 퓨리,1909579.0,7.44,코미디
7599,드래곤볼 에볼루션,1904259.0,3.22,액션
7601,아슈라,1783637.0,5.95,액션
7603,미남이시네요,833151.0,8.7,코미디
7604,춤추는 동물원,407880.0,8.16,드라마
7605,어메이징 그레이스,4703442.0,8.62,다큐멘터리
7606,드리머,4654439.0,8.87,드라마
7607,여자라는 이름으로,3701549.0,8.12,드라마
7608,테이크다운,3428820.0,5.64,액션
7609,더 히어로,3267575.0,8.23,코미디
7610,질주본능: 더 레이싱,2868995.0,8.16,액션
7612,"나 홀로, 후쿠시마",2306141.0,8.5,다큐멘터리
7615,특별시 사람들,1887737.0,9.27,드라마
7616,포도나무를 베어라,1531445.0,7.39,드라마
7618,게이샤,1146389.0,8.82,드라마
7620,최후의 추신구라,408005.0,7.92,드라마
7622,험악한 꿈,3988004.0,7.08,공포/스릴러
7623,사랑 게임,3906465.0,8.38,코미디
7624,비룡맹장 리마스터링 감독판,3849562.0,8.96,액션
7625,두부요괴,3396775.0,7.31,애니메이션
7626,쿠스코? 쿠스코! 2,2820644.0,7.79,코미디
7627,마오의 라스트 댄서,2790876.0,8.84,드라마
7628,보이 앤 더 월드,2485236.0,8.29,액션
7629,어바웃 러브,2348629.0,5.74,코미디
7630,카르멘,1870009.0,8.31,공연실황
7631,맥팔랜드 USA,1867073.0,8.32,드라마
7634,죽음의 천사,1525321.0,6.58,드라마
7636,파산의 기술,407306.0,9.67,드라마
7639,라이프 오브 더 파티,3704973.0,5.23,코미디
7640,검찰 측 증인 디 오리지널,3382132.0,9.14,드라마
7642,래빗 홀,2710576.0,8.05,드라마
7643,어 워: 라스트 미션,2380649.0,7.68,액션
7644,핀치 콘티니의 정원,2247655.0,7.86,액션
7647,아틀란틱 림,1634699.0,6.53,액션
7650,슈퍼맨 2,412950.0,8.41,액션
7651,기도하는 남자,4939030.0,7.82,액션
7652,속물들,4731016.0,6.02,드라마
7653,호랑이는 겁이 없지,4064847.0,8.15,공포/스릴러
7654,스위밍 위드 맨,3719214.0,8.0,코미디
7656,몽키킹 히어로: 손오공과 요괴왕의 대결,2622908.0,5.95,액션
7657,방울토마토,2233633.0,6.89,드라마
7658,더 빅 이어,1892480.0,7.76,코미디
7659,베르디 - 라 트라비아타,1870008.0,10.0,공연실황
7664,마티아스와 막심,5422192.0,8.24,드라마
7665,나는 약신이 아니다,4971646.0,8.88,코미디
7666,토네이도 걸,4134841.0,9.5,코미디
7667,매직울프,3031109.0,6.65,액션
7668,어떤 하루,2876725.0,7.5,드라마
7669,뱀파이어 시스터,2434450.0,8.0,코미디
7670,데스워치,2258637.0,6.99,액션
7671,신의 아그네스,2110544.0,6.3,공포/스릴러
7672,2-1=4,1937342.0,9.52,드라마
7673,늑대 개 2,1487061.0,8.0,액션
7675,신석기 블루스,410236.0,6.2,코미디
7677,아임 낫 스케어드,3413283.0,9.13,드라마
7678,히든,4910386.0,6.97,드라마
7680,폴라로이드,4252286.0,5.25,공포/스릴러
7681,몬스터 랜드,4207961.0,8.29,SF/판타지
7682,조선미녀삼총사,3957832.0,4.04,액션
7683,사무라이 3 : 간류도의 결투,3159766.0,8.13,액션
7685,메이메이 쇼핑몰의 기적,2633248.0,6.47,드라마
7686,스코어,2643737.0,7.6,액션
7687,우주의 크리스마스,2497879.0,7.23,드라마
7688,뷰 프럼 더 탑,2317148.0,6.65,코미디
7689,폴리스 스토리 4 - 간단임무,2380634.0,8.69,액션
7691,엑스 파일: 나는 믿고 싶다,1622503.0,5.54,드라마
7693,치카마츠 이야기,1149235.0,7.88,드라마
7694,흔들리는 대지,1110215.0,8.95,드라마
7695,콤플렉스,1072337.0,3.96,공포/스릴러
7697,열정 가득한 이들,649681.0,9.55,드라마
7698,당시,410197.0,7.0,장률
7699,다방,407985.0,7.8,액션
7700,고스트,407844.0,6.44,드라마
7701,씨 피버,5135706.0,5.91,공포/스릴러
7702,걸즈 앤 판처 최종장 제2화,5014452.0,10.0,드라마
7704,아스테릭스: 마법 물약의 비밀,4716842.0,8.0,코미디
7705,식스틴 블럭,4632802.0,7.94,액션
7706,빛이 있으라,4613562.0,9.0,드라마
7707,나의 한국어 선생님,4201518.0,8.5,코미디
7708,굿바이 마이 러브 엔 케이: 붉은 청춘,4196829.0,7.1,다큐멘터리
7709,코드 기아스 반역의 를르슈 III -황도-,3882676.0,10.0,SF/판타지
7711,안녕 히어로,3010274.0,8.24,다큐멘터리
7712,샤크 나이트 3D,2946611.0,5.2,공포/스릴러
7713,살인소설2: 다시 시작된 저주,2595216.0,5.15,공포/스릴러
7716,카날,2211599.0,9.29,액션
7717,미녀와 야수 : 마법의 크리스마스,2171206.0,7.41,드라마
7719,랑아,2109983.0,6.73,액션
7720,블링크: 침묵의 시간,2075867.0,5.03,공포/스릴러
7721,센티넬,1916954.0,5.99,액션
7722,리바운드,1916658.0,7.58,코미디
7725,나쁜 녀석들,1782741.0,7.02,액션
7726,룰라바이,1725803.0,7.87,드라마
7728,윗치 마운틴,1620280.0,7.11,액션
7731,인빈서블,1486277.0,8.79,드라마
7734,말 없는 사나이,612624.0,8.29,코미디
7736,신 희극지왕,4544810.0,7.38,코미디
7737,동화,3722419.0,7.23,드라마
7738,데어데블,3652660.0,7.05,액션
7741,라이즈,3052736.0,9.13,드라마
7742,레트리뷰션 : 응징의 날,2249376.0,6.43,공포/스릴러
7743,브로큰 데이트,1906362.0,7.25,액션
7746,끝에서부터,1160247.0,9.5,드라마
7747,눈부신 밤,1159296.0,9.6,이미지
7749,크래쉬 포인트,575821.0,8.33,드라마
7752,쉿! 오늘부터 거기만 남자!,4018044.0,0.0,코미디
7753,제인 갓 어 건,3506742.0,7.21,액션
7754,엔테베 작전,3476874.0,5.11,액션
7755,벤허: 레저렉션,3111069.0,1.5,액션
7756,더 픽사 스토리,2133846.0,6.5,다큐멘터리
7757,열두 명의 웬수들 2,1906672.0,7.24,액션
7758,돌아온 사나이 외팔이,1801364.0,7.96,액션
7759,울트라맨 사가,1762947.0,8.59,액션
7760,해적왕의 황금나침반,1679143.0,6.92,드라마
7761,영춘권 : 무림절대고수,1059955.0,5.57,액션
7762,어린왕자,5102495.0,8.65,SF/판타지
7766,페이퍼 타운,2891545.0,7.67,드라마
7767,프렌치 시네마 스토리,2831034.0,10.0,다큐멘터리
7768,더 소노 시온: 소노 시온이라는 생물,2668565.0,7.2,다큐멘터리
7769,울트라바이올렛,2026875.0,5.76,액션
7770,로맨싱 스톤,1916517.0,7.46,액션
7771,십이야 : 깊고 붉은 열두 개의 밤 Chapter 1,1885922.0,4.9,공포/스릴러
7773,겟어웨이,1347535.0,5.82,액션
7774,글래디에이터: 로마 영웅 탄생의 비밀,1070658.0,5.19,액션
7775,인포먼트,606311.0,7.31,액션
7777,가발,588682.0,5.18,공포/스릴러
7780,세인트,3684629.0,8.88,액션
7783,모든 것을 잃기 전에,3520335.0,8.33,드라마
7784,그럼에도 불구하고,3142969.0,9.28,다큐멘터리
7785,보카치오,2959634.0,9.0,코미디
7787,신의 기적,2759501.0,5.7,드라마
7789,극장판 빰바라빤쮸: 바나나 왕국의 비밀,2678253.0,8.68,액션
7791,디스 이즈 어스,2027037.0,9.77,다큐멘터리
7792,키핑 더 페이스,1968543.0,7.83,코미디
7793,잭과 자이언트 킬러 2014,1554578.0,2.69,액션
7794,나의 라임 오렌지 나무,5068562.0,8.98,드라마
7795,피스메이커,4903084.0,7.79,액션
7796,수잔 브링크의 아리랑,4310422.0,9.47,드라마
7798,신촉산,4146768.0,8.27,액션
7799,마이 리틀 포니 : 프렌드쉽 게임,4048109.0,0.0,애니메이션
7800,"불량가족, 행복의 맛",3655714.0,6.83,코미디
7804,중2라도 괜찮아,2671902.0,6.83,액션
7805,쥬라기 테러,2646967.0,7.31,공포/스릴러
7806,바이러스,2633532.0,5.02,드라마
7807,강아지 호텔,2617445.0,8.56,코미디
7808,신사는 금발을 좋아한다,2523137.0,8.84,코미디
7812,화이트 스완,1301687.0,7.02,액션
7813,시에라 마드레의 황금,613976.0,7.81,액션
7814,42번가,608637.0,8.64,드라마
7816,기도의 막이 내릴 때,5135703.0,8.75,공포/스릴러
7817,마트 습격사건,5118454.0,0.0,코미디
7818,그 누구도 아닌,4999376.0,5.61,드라마
7819,웨딩 플래너,4889371.0,7.15,코미디
7821,낭트의 자코,4761327.0,7.75,드라마
7822,삽질,4666485.0,6.4,다큐멘터리
7823,당산대형,4273940.0,8.47,액션
7824,해안가로의 여행,4172672.0,6.0,드라마
7825,출동! 도토리 구조대,4094483.0,4.6,코미디
7826,투 프렌즈,3814300.0,4.46,액션
7827,이스케이프 플랜 2: 하데스,3759785.0,2.31,액션
7829,쾌걸 조로리 : ZZ의 비밀,3191970.0,4.0,액션
7833,살인광 시대,2265252.0,8.92,코미디
7834,당신에게 일어날 수 있는 일,2026900.0,7.84,드라마
7836,스트레인지 매직,1829901.0,8.4,드라마
7837,아이언맨 & 헐크,1682669.0,4.0,애니메이션
7838,리저너블 다우트,1632602.0,6.15,액션
7839,왕중왕,1470049.0,7.5,드라마
7840,글레디에이터 폼페이,1393403.0,4.38,액션
7841,5 데이즈 오브 워,556414.0,4.26,액션
7843,프롬,1486360.0,6.97,코미디
7844,사범,4291090.0,9.57,다큐멘터리
7847,대전차 특공대: 스페셜 포스,3063026.0,4.7,액션
7848,진실금지구역,3041178.0,6.07,액션
7849,부니베어:로거빅 컴백홈 프로젝트,2873904.0,6.83,애니메이션
7850,몬스터 트럭,2768971.0,7.98,액션
7851,지금까지의 내 인생,2408779.0,10.0,코미디
7853,나크,1997554.0,7.53,공포/스릴러
7854,크레이지 하트,1906555.0,8.11,드라마
7856,"아이,애나",918173.0,5.95,드라마
7858,딥워터,5310748.0,4.43,액션
7860,거짓말을 사랑하는 여자,4819381.0,6.43,드라마
7861,엔젤페이스,4055836.0,7.96,드라마
7862,파라독스,3471865.0,7.21,액션
7863,마이 라이프,3411880.0,9.31,드라마
7864,피닉스,2506682.0,7.1,액션
7865,동방삼협,2095990.0,7.84,액션
7866,갈리폴리 상륙작전,2046886.0,4.59,액션
7867,마스크 오브 조로,2027011.0,8.35,액션
7869,블러드 글래셔: 알프스의 살인빙하,1779699.0,5.87,공포/스릴러
7870,스타 트렉 2 - 칸의 분노,1768728.0,7.95,액션
7873,와일드,623703.0,6.93,액션
7874,리버티 벨런스를 쏜 사나이,507803.0,8.37,액션
7875,휴먼 퀘스천,414673.0,9.0,드라마
7876,언니가 간다,600496.0,6.1,코미디
7877,소녀가 소녀에게,4795627.0,8.84,드라마
7878,빅 위시,4606720.0,5.07,드라마
7879,프로스트 VS 닉슨,4240680.0,8.31,드라마
7880,충격과 공포,3633137.0,6.74,드라마
7881,극장판 뚝딱뚝딱 밥아저씨: 메가 머신의 역습,3409293.0,7.15,애니메이션
7882,승풍파랑,2991429.0,7.0,코미디
7883,바보야,2682783.0,8.1,다큐멘터리
7885,마이 걸 2,2348969.0,8.28,코미디
7886,사랑하는 누군가,2164628.0,7.67,드라마
7887,룸메이트,2131157.0,9.5,코미디
7889,엘렉트라,1904274.0,4.73,액션
7890,아나폴리스,1486250.0,7.53,드라마
7892,사월의 끝,408023.0,9.33,추창민
7893,블리치,408018.0,6.87,드라마
7895,세계는 오늘부터 너의것,4153824.0,9.0,오자키 마사야
7896,USS 인디애나 폴리스,3972882.0,7.11,액션
7897,커플즈,3946719.0,7.94,코미디
7898,리스펙트,3831812.0,5.75,다큐멘터리
7899,10 바이 10,3834628.0,4.07,공포/스릴러
7900,이시다 히로야스 X 아라이 요지로 특별전,3800056.0,10.0,애니메이션
7902,클로버,3134212.0,5.91,코미디
7903,은판 위의 여인,3112432.0,5.38,공포/스릴러
7904,명탐정 코난 : 작별까지의 프롤로그,3063036.0,7.83,공포/스릴러
7905,셜록: 죽음의 덫,2372512.0,4.08,액션
7907,씽크 라이크 어 맨,2026994.0,8.35,코미디
7909,황색 리본을 한 여자,1111284.0,7.88,액션
7910,도다리 - 리덕스,1059956.0,9.33,드라마
7913,하얀 리본,4910388.0,7.9,드라마
7915,선종 무문관,4273936.0,8.74,드라마
7916,"안녕, 나의 소녀 시절이여",3870205.0,8.04,다큐멘터리
7917,드래곤 블레이드: 천장웅사,3849554.0,5.83,액션
7918,핀두스 이야기,3111066.0,7.0,코미디
7920,풍뎅이뎅이-로망스,2797741.0,0.0,애니메이션
7921,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,2543923.0,7.91,액션
7922,내 루저 같은 친구들,2501474.0,5.88,코미디
7923,배트맨 킬링조크 ,2388288.0,4.88,액션
7924,저지 걸,2302763.0,8.16,드라마
7925,칠판,2266252.0,8.47,드라마
7926,엘 꼰도르 빠사,2233680.0,8.37,드라마
7927,굿바이 버클리,2227008.0,6.41,드라마
7928,더 이스트,1906470.0,7.34,액션
7930,다이브!,1534638.0,7.72,드라마
7932,바니 버디,1476337.0,7.69,애니메이션
7933,벤다 빌릴리,1295675.0,8.75,다큐멘터리
7934,북극의 후예 이누크,1170824.0,9.0,액션
7935,세계 침몰,407264.0,5.2,액션
7936,프리즈너,5341735.0,3.15,액션
7937,위도우즈,4048099.0,6.61,액션
7938,양말요정 휴고의 대모험,3652904.0,7.57,액션
7940,나는 살고 싶다,3159757.0,8.2,액션
7941,사쿠라다 리셋 -전편-,3071818.0,6.4,SF/판타지
7942,타잔 2,2859148.0,7.86,액션
7943,기억의 원더랜드,2670993.0,5.72,드라마
7944,포트 블리스,2633528.0,8.6,액션
7947,대명겁: 천하대전,2048833.0,4.67,액션
7948,톰과 제리: 수퍼 레이스,1937078.0,9.3,액션
7949,서울사는 고양이,1613997.0,8.5,애니메이션
7950,세크리테어리엇,1359217.0,8.13,드라마
7951,온실,1104154.0,4.91,공포/스릴러
7952,폴링 오버나잇,1038056.0,8.5,드라마
7953,전국자위대 1549,841450.0,5.33,액션
7954,나는 왜 권투 심판이 되려하는가,642122.0,8.56,코미디
7955,리썰 웨폰 3,412960.0,7.9,액션
7956,카구야 님은 고백받고 싶어 - 천재들의 연애 두뇌전 -,5201525.0,0.0,코미디
7959,섹터 4,4613576.0,4.0,액션
7961,헬로 몽키,4643090.0,8.38,애니메이션
7962,제4구역: 컨테인먼트,3735864.0,4.15,공포/스릴러
7963,프레데터 2018,3463899.0,2.73,액션
7964,레고 저스티스리그 : 고담시티 브레이크아웃,2407339.0,8.67,애니메이션
7965,지난 여름 갑자기,2186536.0,8.0,드라마
7966,원시 틴에이저,2133842.0,8.45,코미디
7967,151경기,2027060.0,7.16,드라마
7971,브라더 베어,630510.0,8.77,액션
7974,넉아웃,498641.0,6.41,액션
7976,플래툰,5258863.0,9.19,액션
7978,올리버,3528936.0,9.44,드라마
7980,테라포마스,3358887.0,4.32,액션
7981,클라크게이블의위대한승리,3159795.0,7.86,액션
7983,무협양축 검접,2779800.0,6.94,액션
7984,신밧드 더 무비,2577048.0,4.85,액션
7985,나의 스타가 우리 집에 찾아왔다,2543930.0,5.6,코미디
7987,라이드 어롱 2,2331343.0,6.95,액션
7988,풋루즈,1945020.0,7.42,코미디
7990,하이 크라임,1909625.0,6.82,드라마
7991,명령불복종 교사,1891788.0,9.0,다큐멘터리
7992,이브의 모든 것,1629158.0,8.77,드라마
7993,넥스트 제네레이션 패트레이버,1475892.0,4.48,액션
7994,박쥐,1059959.0,8.86,드라마
7996,오! 해피데이,595667.0,6.55,코미디
7998,천당의 밤과 안개,3875196.0,8.08,다큐멘터리
8000,세기말 하모니,3320580.0,7.36,애니메이션
8002,내 인생 특별한 숲속 여행,2670972.0,7.54,액션
8003,어비스: 메가 샤크,2344658.0,4.48,액션
8005,셜록홈즈 - 공포의 밤,1733335.0,8.0,액션
8006,서서 자는 나무,1717959.0,7.74,드라마
8007,내 아내의 행복한 장례식,1525312.0,6.62,드라마
8009,비포 - 하늘을 나는 강아지의 모험,1426321.0,8.0,액션
8011,"파출부, 아니다",408004.0,7.87,드라마
8013,타이치2 히어로,5152465.0,6.4,액션
8015,작은 신의 아이들,4702404.0,9.04,드라마
8016,프라이빗 워,4408961.0,6.07,액션
8019,"소녀, 하늘을 날다!",3633131.0,6.83,하나부사 츠토무
8020,빅 나이트,3528639.0,8.43,드라마
8021,테이블 넘버.21,3501535.0,9.43,액션
8023,테이스트 포 킬링,2959632.0,9.0,액션
8025,마법을 쓰지 않는 마법사,1937353.0,10.0,애니메이션
8026,네이키드 웨폰스,1741289.0,7.13,액션
8027,15소년 표류기:해적섬을 탈출하라,1679142.0,5.9,액션
8031,알렉산더 : 절대영웅의탄생,1188930.0,6.83,액션
8032,이웃집 좀비,1027875.0,5.74,액션
8033,산 자의 기록,637331.0,8.38,드라마
8034,비버리힐즈 치와와 3,537243.0,9.33,코미디
8039,3월의 라이온 전편,4306404.0,8.75,드라마
8040,피쉬 프렌즈: 알록이의 신기한 모험,3628395.0,4.53,애니메이션
8041,"괜찮아, 정말 괜찮아",3482994.0,8.14,코미디
8042,나의 장미빛 인생,3056493.0,8.35,코미디
8043,사랑의 변주곡,2959630.0,9.67,코미디
8044,카이로선언,2925788.0,10.0,액션
8045,하늘이 기다려,2904307.0,7.23,드라마
8046,곰돌이 푸 - 히파럼프 무비,2820638.0,9.28,드라마
8047,아마코드,2633450.0,7.31,코미디
8048,천재탐정 미타라이: 살인사건의 진실,2600431.0,3.67,공포/스릴러
8049,글래디에이터 - 템플 기사단,2485227.0,6.74,액션
8052,아이언맨 & 캡틴 아메리카,1749924.0,9.0,애니메이션
8053,지구대표 롤링 스타즈,1539789.0,6.45,드라마
8057,코드 8,5282544.0,6.75,액션
8060,기동전사 건담 디 오리진 I - 푸른 눈의 캬스발,3455719.0,8.42,SF/판타지
8061,꼬마 물고기 이자벨: 바다 대모험,4355090.0,5.11,액션
8062,주윤발의 화기소림,4146761.0,8.88,액션
8063,더 버터플라이,3868303.0,6.54,액션
8064,오스,3177305.0,8.16,액션
8066,해피엔딩 프로젝트,3092951.0,8.49,드라마
8067,마담 K,3041163.0,7.38,액션
8069,번개맨,2891924.0,6.23,SF/판타지
8071,화이트 발렌타인,2372505.0,7.86,드라마
8072,곰이 나에게,2322495.0,8.75,드라마
8073,제로 모티베이션,2159264.0,6.92,드라마
8074,커커시리,2026844.0,8.8,액션
8075,바라바,1840995.0,8.36,드라마
8077,푸른 사막,1188778.0,7.86,드라마
8078,마이 제너레이션,408799.0,7.73,드라마
8079,더 박스,407792.0,9.51,드라마
8080,심야식당,5330161.0,8.13,드라마
8082,대지진: 엔드 오브 더 월드,4218100.0,0.0,액션
8083,"춘천, 춘천",4075658.0,7.7,드라마
8084,위험한 아이,3699027.0,7.8,드라마
8086,부릉! 부릉! 브루미즈: 스피더의 모험 일기,2579224.0,6.63,애니메이션
8087,포효하는 20년대,2211601.0,9.17,액션
8088,죽음의 트럭,2169973.0,3.08,공포/스릴러
8089,마이티 덕 3,2150074.0,10.0,액션
8090,위대한 명탐정 바실,1863086.0,8.07,액션
8092,하이재킹,1750167.0,6.14,공포/스릴러
8093,100 피트,1731472.0,4.29,공포/스릴러
8097,배드 타임즈: 엘 로얄에서 생긴 일,3858590.0,7.73,공포/스릴러
8098,헨리의 이야기,3680159.0,8.45,드라마
8100,땡큐 포 유어 서비스,3248393.0,8.31,액션
8102,명탐정 코난 : 교토 신선조 살인 사건,2938659.0,10.0,공포/스릴러
8105,쥬라기공원: 다이노어택,2206177.0,2.25,공포/스릴러
8107,인스팅트,2094318.0,7.9,드라마
8108,미스 히스테리,1937327.0,6.68,코미디
8109,영혼은 그대 곁에,1796315.0,8.33,드라마
8110,활:사막의제왕,1741302.0,5.17,액션
8111,이레이저,1712130.0,7.91,액션
8112,래빗,989056.0,8.0,드라마
8113,행당동 사람들,407409.0,7.75,다큐멘터리
8114,레이트 나이트,4757704.0,9.5,코미디
8115,더 퀘이크: 오슬로 대지진,4703437.0,5.27,액션
8116,내 책상 위의 천사,4459855.0,8.44,드라마
8117,링 2,4306398.0,5.96,드라마
8119,못말리는 결혼,4018060.0,6.45,코미디
8120,600 결사대,4011635.0,8.09,액션
8121,백조공주: 해적에서 공주로,3721954.0,0.0,액션
8122,잃어버린 지평선,3581072.0,8.89,액션
8123,툼디:부러진 검의 전설,2924339.0,6.77,액션
8124,겨울 빛,2543669.0,7.92,드라마
8127,처음 본 그녀에게 프로포즈하기,2095997.0,6.24,코미디
8128,갤로우즈,2113320.0,6.83,공포/스릴러
8129,스테이,1923783.0,6.92,드라마
8131,호곡동 블루스,1617337.0,7.0,애니메이션
8132,나이아가라,608101.0,7.5,액션
8133,"안녕, 사요나라",407334.0,8.74,액션
8134,타임 어택,407262.0,4.67,SF/판타지
8135,아름다운 여행,4910381.0,0.0,액션
8136,기프트,4691553.0,7.33,공포/스릴러
8137,사막의 라이온,4459861.0,8.53,액션
8138,기동전사 건담 디 오리진Ⅵ: 탄생 붉은 혜성,4379382.0,9.12,애니메이션
8139,대지진,3800071.0,8.58,드라마
8141,신 테니스의 왕자: 베스트 게임즈!! 테즈카 vs 아토베,3722417.0,0.0,애니메이션
8143,포도밭의 후계자,2891546.0,9.0,드라마
8144,불곰영웅 밤세: 도둑들의 도시,2745100.0,8.96,드라마
8146,칸다하르,2238080.0,8.4,드라마
8147,고스트 헌터: 얼음 몬스터의 부활,2202246.0,6.09,드라마
8149,바론의 대모험,2097709.0,8.07,코미디
8150,텐저린즈: 누구를 위한 전쟁인가,1934116.0,8.28,액션
8152,아더왕 이야기,1691686.0,8.11,애니메이션
8155,백설공주: 또 다른 이야기,1224469.0,4.18,액션
8156,천웅괴담,840503.0,6.4,드라마
8157,2007 모던 타임즈,704155.0,9.29,드라마
8158,두 개의 눈을 가진 아일랜드,442470.0,7.41,다큐멘터리
8159,슈팅걸스,5128774.0,5.65,드라마
8161,도묘필기3: 제국의 부활,3766066.0,6.0,액션
8162,타타라 사무라이,3506737.0,6.73,액션
8163,장고 인 멜로디,3275878.0,7.8,드라마
8164,스타박'스 다방,3203740.0,6.82,드라마
8166,로봇 오버로드,2622907.0,5.32,액션
8167,붙어야 산다,2523135.0,8.45,코미디
8168,보디가드: 도시정벌,2469469.0,5.9,액션
8170,미스터 3000,2078231.0,7.88,코미디
8171,스니커즈,1815968.0,7.93,액션
8173,34번가의 기적,1632417.0,9.13,코미디
8174,다섯은 너무 많아,877415.0,8.63,드라마
8175,악마의 유혹,742686.0,0.0,공포/스릴러
8177,아기 거북 토토의 바다 대모험,506025.0,6.07,다큐멘터리
8178,안녕히 잘 가시게...,407829.0,10.0,드라마
8180,눈의 꽃,4726009.0,6.4,드라마
8183,배반의 장미,3722426.0,5.28,코미디
8185,비트윈 랜드 앤 씨,3588123.0,7.33,액션
8187,인디펜던츠 데이: 외계의 대침공,3121723.0,4.78,액션
8188,동승,2968175.0,7.74,드라마
8190,줄루,2712302.0,7.96,액션
8192,"대한이, 민국씨",2469926.0,6.54,코미디
8193,나비가 날개를 펄럭이면,2265463.0,7.96,코미디
8194,붕붕 달려라 깜이,2240040.0,7.47,애니메이션
8195,다락방의 외계인,1887491.0,7.76,액션
8198,닿을 수 없는 곳,1059957.0,9.92,드라마
8199,사무라이 픽션 - 적영,839996.0,4.8,액션
8201,다크월드 3D,626565.0,5.09,공포/스릴러
8202,분노의 강,612629.0,8.25,액션
8203,괜찮아,408017.0,9.4,드라마
8204,레인,442463.0,7.77,코미디
